timestamp,order_id,final_score,status,action_taken,distance_km,weather,restaurant_load,image_filename,analysis_text,recommendation,lateness_min
2026-02-23T23:02:42.713585,6923,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,14.62,Clear,Medium,ok\paper-food-delivery-bags.jpg,Score: 3.6/5.0. ,Standard Protocol,12.0
2026-02-23T23:02:47.955611,6924,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,1.38,Clear,High,ok\cfcup.jpg,Score: 3.6/5.0. Context: high restaurant load.,Standard Protocol,11.0
2026-02-23T23:02:53.168829,6925,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,6.53,Rain,Low,ok\istockphoto-1201187100-612x612.jpg,Score: 3.6/5.0. Context: adverse weather (Rain).,Standard Protocol,8.0
2026-02-23T23:02:58.590111,6926,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,11.42,Rain,Low,damaged\EOttgmiUYAEGrgy.jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,32.0
2026-02-23T23:03:03.736250,6927,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,13.83,Fog,Medium,ok\images (18).jpg,Score: 5.0/5.0. Context: adverse weather (Fog).,Standard Protocol,-4.0
2026-02-23T23:03:08.912382,6928,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,8.79,Clear,High,ok\images (3).jpg,Score: 5.0/5.0. Context: high restaurant load.,Standard Protocol,-2.0
2026-02-23T23:03:14.358884,6929,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,17.65,Clear,Medium,damaged\EOttgmiUYAEGrgy.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,24.0
2026-02-23T23:03:19.589161,6930,4.3,"Timeliness: Good, Packaging: Excellent",No Action,12.06,Clear,Low,ok\paper-food-delivery-bags.jpg,Score: 4.3/5.0. ,Standard Protocol,1.0
2026-02-23T23:03:24.702990,6931,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,3.76,Clear,Low,ok\360_F_86397793_ARSYcejYoaBPjU6QAY73zWgkgbnkNAvN.jpg,Score: 5.0/5.0. ,Standard Protocol,-2.0
2026-02-23T23:03:29.828657,6932,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,10.81,Rain,Medium,ok\images (12).jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-14.0
2026-02-23T23:03:36.352960,6933,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,8.97,Rain,Medium,ok\images (14).jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-10.0
2026-02-23T23:03:41.587759,6934,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,11.46,Rain,Low,ok\images (20).jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-5.0
2026-02-23T23:03:46.756022,6935,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,9.78,Clear,Medium,ok\istockphoto-184291310-612x612.jpg,Score: 3.6/5.0. ,Standard Protocol,8.0
2026-02-23T23:03:51.994365,6936,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,2.22,Clear,Low,ok\images (17).jpg,Score: 3.6/5.0. ,Standard Protocol,15.0
2026-02-23T23:03:57.196960,6937,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,5.23,Clear,High,ok\images (5).jpg,Score: 5.0/5.0. Context: high restaurant load.,Standard Protocol,-12.0
2026-02-23T23:04:02.420920,6938,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,10.71,Clear,High,damaged\images (6).jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. Context: high restaurant load.",Check Handling,35.0
2026-02-23T23:04:07.591736,6939,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,5.29,Rain,Low,ok\pizza-in-delivery-box-cut-out-on-white-background-ACDCRM.jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-2.0
2026-02-23T23:04:12.713546,6940,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,3.39,Rain,Low,damaged\images (4).jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,34.0
2026-02-23T23:04:17.909701,6941,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,13.76,Rain,Low,ok\images (13).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,17.0
2026-02-23T23:04:23.087598,6942,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,7.14,Rain,Low,ok\images (3).jpg,Score: 3.6/5.0. Context: adverse weather (Rain).,Standard Protocol,9.0
2026-02-23T23:04:28.282170,6943,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,2.65,Clear,Medium,ok\images.jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,26.0
2026-02-23T23:04:33.480093,6944,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,7.43,Clear,Low,ok\Free-Kraft-Paper-Bag-With-Coffee-Cup-Mockup-PSD-File.jpg,Score: 5.0/5.0. ,Standard Protocol,-10.0
2026-02-23T23:04:38.599412,6945,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,17.62,Rain,Low,ok\Screenshot 2025-10-11 013333.png,Score: 3.6/5.0. Context: adverse weather (Rain).,Standard Protocol,6.0
2026-02-23T23:04:43.876165,6946,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,11.74,Clear,High,ok\images (10).jpg,Score: 3.6/5.0. Context: high restaurant load.,Standard Protocol,12.0
2026-02-23T23:04:49.236048,6947,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,13.54,Rain,High,ok\coffee-delivery-theme-4-paper-cups-with-hot-lids-in-carton-tray-2WFD57B.jpg,"Score: 3.6/5.0. Context: adverse weather (Rain), high restaurant load.",Standard Protocol,8.0
2026-02-23T23:04:54.450926,6948,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,18.0,Clear,Low,ok\Free-Craft-Paper-Delivery-Bag-Mockup1.jpg,Score: 3.6/5.0. ,Standard Protocol,12.0
2026-02-23T23:04:59.662055,6949,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,1.7000000000000002,Rain,Medium,ok\images (8).jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-5.0
2026-02-23T23:05:05.011210,6950,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,14.72,Rain,Low,damaged\1b3tihmys8cb1.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,24.0
2026-02-23T23:05:10.245170,6951,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,4.35,Clear,Medium,ok\istockphoto-1299699008-612x612.jpg,Score: 5.0/5.0. ,Standard Protocol,-12.0
2026-02-23T23:05:15.515844,6952,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,8.94,Clear,Low,ok\Screenshot 2025-10-11 013333.png,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,17.0
2026-02-23T23:05:20.757075,6953,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,16.06,Clear,Medium,damaged\istockphoto-1215484506-612x612.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,27.0
2026-02-23T23:05:25.938810,6954,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,7.92,Clear,Low,ok\Free-Craft-Paper-Delivery-Bag-Mockup1.jpg,Score: 5.0/5.0. ,Standard Protocol,-7.0
2026-02-23T23:05:31.128736,6955,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,1.28,Rain,Medium,ok\images (6).jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-11.0
2026-02-23T23:05:36.375796,6956,2.2,"Timeliness: Very Poor, Packaging: Excellent",CRITICAL: Refund Issued,4.48,Clear,High,ok\istockphoto-184291310-612x612.jpg,Score: 2.2/5.0. Impacted by significant delay. Context: high restaurant load.,Review Route / Adjust ETA,34.0
2026-02-23T23:05:42.081522,6957,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,17.91,Rain,Low,damaged\h2k1gnqw4w9b1.jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,34.0
2026-02-23T23:05:47.345488,6958,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,17.01,Clear,Low,ok\images (4).jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,16.0
2026-02-23T23:05:52.529852,6959,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,17.66,Rain,Low,ok\360_F_86397793_ARSYcejYoaBPjU6QAY73zWgkgbnkNAvN.jpg,Score: 3.6/5.0. Context: adverse weather (Rain).,Standard Protocol,11.0
2026-02-23T23:05:57.713415,6960,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,17.64,Clear,Medium,ok\images (8).jpg,Score: 3.6/5.0. ,Standard Protocol,6.0
2026-02-23T23:06:02.915020,6961,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,6.08,Clear,Medium,ok\Screenshot 2025-10-11 013333.png,Score: 3.6/5.0. ,Standard Protocol,11.0
2026-02-23T23:06:08.375820,6962,2.2,"Timeliness: Very Poor, Packaging: Excellent",CRITICAL: Refund Issued,4.09,Clear,Low,ok\images (8).jpg,Score: 2.2/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,33.0
2026-02-23T23:06:13.597956,6963,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,7.51,Clear,Medium,ok\s-l1200.jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,21.0
2026-02-23T23:06:18.786874,6964,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,17.67,Clear,High,ok\images (14).jpg,Score: 3.6/5.0. Context: high restaurant load.,Standard Protocol,9.0
2026-02-23T23:06:24.012639,6965,3.8,"Timeliness: Excellent, Packaging: Damaged",Flagged for Review,10.78,Clear,Low,ok\images (13).jpg,Score: 3.8/5.0. Impacted by packaging damage. ,Check Handling,-2.0
2026-02-23T23:07:37.830194,6966,2.2,"Timeliness: Very Poor, Packaging: Excellent",CRITICAL: Refund Issued,3.7800000000000002,Rain,Low,ok\insulated-delivery-bags-header-image-Recovered.jpg,Score: 2.2/5.0. Impacted by significant delay. Context: adverse weather (Rain).,Review Route / Adjust ETA,33.0
2026-02-23T23:07:43.322347,6967,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,5.4,Clear,Low,ok\images.jpg,Score: 5.0/5.0. ,Standard Protocol,-9.0
2026-02-23T23:07:49.172153,6968,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,7.65,Clear,Low,"ok\71IElB4SK6L._UF1000,1000_QL80_.jpg",Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,21.0
2026-02-23T23:07:54.383720,6969,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,7.52,Clear,High,"ok\713wHFXZ41L._UF350,350_QL80_.jpg",Score: 2.9/5.0. Impacted by significant delay. Context: high restaurant load.,Review Route / Adjust ETA,22.0
2026-02-23T23:07:59.812252,6970,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,6.51,Fog,High,ok\pngtree-brown-paper-bag-for-food-delivery-or-takeaway-png-image_15993170.png,"Score: 5.0/5.0. Context: adverse weather (Fog), high restaurant load.",Standard Protocol,-2.0
2026-02-23T23:08:05.094027,6971,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,11.55,Clear,Low,ok\istockphoto-1299699008-612x612.jpg,Score: 5.0/5.0. ,Standard Protocol,-8.0
2026-02-23T23:08:10.993238,6972,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,2.22,Fog,Low,ok\paper-food-delivery-bags.jpg,Score: 5.0/5.0. Context: adverse weather (Fog).,Standard Protocol,-3.0
2026-02-23T23:08:16.580798,6973,2.2,"Timeliness: Very Poor, Packaging: Excellent",CRITICAL: Refund Issued,16.11,Rain,Low,ok\food-delivery-bags.jpg,Score: 2.2/5.0. Impacted by significant delay. Context: adverse weather (Rain).,Review Route / Adjust ETA,35.0
2026-02-23T23:08:21.916702,6974,2.2,"Timeliness: Very Poor, Packaging: Excellent",CRITICAL: Refund Issued,8.6,Rain,Medium,ok\food-delivery-bags.jpg,Score: 2.2/5.0. Impacted by significant delay. Context: adverse weather (Rain).,Review Route / Adjust ETA,32.0
2026-02-23T23:08:27.070530,6975,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,3.13,Clear,Medium,ok\360_F_41304196_r9YMTXoODnojG65kUM8IE8pFXr8kbP1J.jpg,Score: 5.0/5.0. ,Standard Protocol,-10.0
2026-02-23T23:08:32.249940,6976,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,2.69,Clear,Medium,ok\images (15).jpg,Score: 5.0/5.0. ,Standard Protocol,0.0
2026-02-23T23:08:37.587791,6977,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,13.35,Clear,Medium,ok\images (7).jpg,Score: 3.6/5.0. ,Standard Protocol,7.0
2026-02-23T23:08:42.803630,6978,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,14.85,Rain,Medium,ok\cakehai.jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-7.0
2026-02-23T23:08:47.999258,6979,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,11.43,Clear,Medium,ok\images (7).jpg,Score: 5.0/5.0. ,Standard Protocol,-3.0
2026-02-23T23:08:53.206013,6980,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,4.94,Clear,Low,ok\images (15).jpg,Score: 3.6/5.0. ,Standard Protocol,9.0
2026-02-23T23:08:58.383926,6981,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,7.86,Rain,Low,damaged\images (14).jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,35.0
2026-02-23T23:09:03.911186,6982,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,6.16,Rain,Medium,damaged\v6zpimrcppm71.jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,31.0
2026-02-23T23:09:09.160856,6983,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,9.11,Clear,Low,ok\images (16).jpg,Score: 5.0/5.0. ,Standard Protocol,-15.0
2026-02-23T23:09:14.430214,6984,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,13.55,Clear,Medium,ok\gettyimages-172656126-612x612.jpg,Score: 3.6/5.0. ,Standard Protocol,9.0
2026-02-23T23:11:30.978743,6985,3.8,"Timeliness: Excellent, Packaging: Damaged",Flagged for Review,5.33,Clear,Medium,ok\images (11).jpg,Score: 3.8/5.0. Impacted by packaging damage. ,Check Handling,-4.0
2026-02-23T23:11:36.518420,6986,4.3,"Timeliness: Good, Packaging: Excellent",No Action,11.2,Rain,Medium,ok\Screenshot 2025-10-11 013333.png,Score: 4.3/5.0. Context: adverse weather (Rain).,Standard Protocol,3.0
2026-02-23T23:11:42.130304,6987,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,6.5,Fog,High,ok\Free-Craft-Paper-Delivery-Bag-Mockup1.jpg,"Score: 3.6/5.0. Context: adverse weather (Fog), high restaurant load.",Standard Protocol,6.0
2026-02-23T23:11:47.748255,6988,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,10.2,Rain,Medium,damaged\348s (2).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,27.0
2026-02-23T23:14:23.192793,6991,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,1.88,Clear,Low,damaged\o.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,27.0
2026-02-23T23:14:28.414983,6992,4.3,"Timeliness: Good, Packaging: Excellent",No Action,1.9500000000000002,Rain,Medium,ok\Free-Kraft-Paper-Bag-With-Coffee-Cup-Mockup-PSD-File.jpg,Score: 4.3/5.0. Context: adverse weather (Rain).,Standard Protocol,1.0
2026-02-23T23:14:33.516675,6993,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,3.89,Rain,Medium,ok\360_F_41304196_r9YMTXoODnojG65kUM8IE8pFXr8kbP1J.jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-6.0
2026-02-23T23:14:38.620705,6994,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,8.06,Clear,Low,damaged\18062306-7426837-image-a-45_1567605734785.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,22.0
2026-02-23T23:14:43.749006,6995,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,9.7,Clear,High,ok\gettyimages-172656126-612x612.jpg,Score: 3.6/5.0. Context: high restaurant load.,Standard Protocol,8.0
2026-02-23T23:14:48.839261,6996,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,3.07,Rain,Low,ok\istockphoto-475455598-612x612.jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-13.0
2026-02-23T23:14:53.925264,6997,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,16.41,Clear,Medium,damaged\images (9).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,24.0
2026-02-23T23:14:59.058711,6998,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,15.75,Rain,Low,ok\paper-food-delivery-bags.jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-7.0
2026-02-23T23:15:04.190432,6999,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,1.9500000000000002,Clear,Medium,ok\pizza-in-delivery-box-cut-out-on-white-background-ACDCRM.jpg,Score: 3.6/5.0. ,Standard Protocol,7.0
2026-02-23T23:15:09.270441,7000,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,13.45,Clear,Medium,ok\images (19).jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,17.0
2026-02-23T23:15:14.378327,7001,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,5.75,Rain,High,ok\pngtree-brown-paper-bag-for-food-delivery-or-takeaway-png-image_15993170.png,"Score: 3.6/5.0. Context: adverse weather (Rain), high restaurant load.",Standard Protocol,9.0
2026-02-23T23:15:19.466499,7002,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,5.09,Rain,Medium,ok\images (20).jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-7.0
2026-02-23T23:15:24.571597,7003,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,9.86,Clear,High,ok\coffee-delivery-theme-4-paper-cups-with-hot-lids-in-carton-tray-2WFD57B.jpg,Score: 5.0/5.0. Context: high restaurant load.,Standard Protocol,-5.0
2026-02-23T23:15:29.702285,7004,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,16.54,Clear,Medium,ok\istockphoto-1201187100-612x612.jpg,Score: 5.0/5.0. ,Standard Protocol,-12.0
2026-02-23T23:15:34.818627,7005,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,16.67,Clear,Low,ok\istockphoto-1046630756-612x612.jpg,Score: 5.0/5.0. ,Standard Protocol,-6.0
2026-02-23T23:15:40.111926,7006,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,11.82,Clear,High,ok\360_F_41304196_r9YMTXoODnojG65kUM8IE8pFXr8kbP1J.jpg,Score: 2.9/5.0. Impacted by significant delay. Context: high restaurant load.,Review Route / Adjust ETA,17.0
2026-02-23T23:15:45.270592,7007,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,10.55,Clear,Medium,ok\images (10).jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,19.0
2026-02-23T23:15:50.387161,7008,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,2.5,Clear,Medium,ok\paper-food-delivery-bags.jpg,Score: 5.0/5.0. ,Standard Protocol,-13.0
2026-02-23T23:15:55.533773,7009,4.3,"Timeliness: Good, Packaging: Excellent",No Action,16.17,Clear,Low,ok\images (3).jpg,Score: 4.3/5.0. ,Standard Protocol,3.0
2026-02-23T23:16:00.797648,7010,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,2.01,Clear,Medium,ok\pizza-in-delivery-box-cut-out-on-white-background-ACDCRM.jpg,Score: 5.0/5.0. ,Standard Protocol,-6.0
2026-02-23T23:16:06.088634,7011,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,8.32,Rain,Low,damaged\Gu7uWCdb0AULc61.jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,35.0
2026-02-23T23:16:11.305455,7012,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,2.45,Clear,High,ok\images (17).jpg,Score: 5.0/5.0. Context: high restaurant load.,Standard Protocol,-2.0
2026-02-23T23:16:16.406269,7013,4.3,"Timeliness: Good, Packaging: Excellent",No Action,5.45,Clear,High,ok\213d6a60eaa7ba3cd4e704c64f7d85a8.jpg,Score: 4.3/5.0. Context: high restaurant load.,Standard Protocol,4.0
2026-02-23T23:16:21.529084,7014,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,4.78,Rain,Medium,ok\images (7).jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-11.0
2026-02-23T23:16:26.687138,7015,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,15.21,Clear,High,ok\Screenshot 2025-10-11 013333.png,Score: 5.0/5.0. Context: high restaurant load.,Standard Protocol,-9.0
2026-02-23T23:16:31.807676,7016,3.8,"Timeliness: Excellent, Packaging: Damaged",Flagged for Review,7.04,Clear,Low,ok\images (13).jpg,Score: 3.8/5.0. Impacted by packaging damage. ,Check Handling,-5.0
